id,title,movement,case_material,year,condition,ref,box,papers,country,region,case_diameter,price,url,note,hot_48
20489248,Rolex GMT-Master 16750 Pepsi | Unpolished | TOP condition,Automatic,Steel,1988,Very good,16750,N,N,Germany,Darmstadt,40 mm,"S$20,791",https://www.chrono24.sg/rolex/rolex-gmt-master-16750-pepsi--unpolished--top-condition--id20489248.htm,,
19180502,Rolex Daytona 16520 Patrizzi S Serial Zenith mov Inverted Six...,Automatic,Steel,1991,Very good,16520,Y,Y,Italy,Milano,40 mm,"S$63,348",https://www.chrono24.sg/rolex/daytona-16520-patrizzi-s-serial-zenith-mov-inverted-six-full-set--id19180502.htm,,
20131545,Rolex Platinum Day-Date Glacier Blue 118206 President 36mm,Automatic,Platinum,-,Very good,118206,Y,Y,United States of America,"Indiana, Carmel",36 mm,"S$53,362",https://www.chrono24.sg/rolex/platinum-day-date-glacier-blue-118206-president-36mm--id20131545.htm,,
20216661,Rolex Oyster Perpetual 1002 circa 1967,Automatic,Steel,1967,Good,1002,N,N,Mexico,MERIDA,34 mm,"S$3,726",https://www.chrono24.sg/rolex/rolex-oyster-perpetual-1002-circa-1967--id20216661.htm,,
19786779,Rolex Datejust Grey Dial St/WG Ref. 1601 Year 1973 (with...,Automatic,Steel,1973,Good,1601,N,Y,UAE,Dubai,36 mm,"S$9,294",https://www.chrono24.sg/rolex/rolex-datejust-grey-dial-stwg-ref-1601-year-1973-with-certificate--id19786779.htm,,
16430193,Rolex Day Date 18039,Automatic,White gold,-,Very good,18039,N,N,Germany,Essen,-,"S$19,329",https://www.chrono24.sg/rolex/rolex-day-date-18039--id16430193.htm,,
12473044,Rolex Cellini Danaos White and Rose Gold Brown Strap Mens...,Manual winding,Rose gold,2001,Very good,4233,N,N,United States of America,"Georgia, Atlanta",34 mm,"S$5,940",https://www.chrono24.sg/rolex/cellini-danaos-white-and-rose-gold-brown-strap-mens-watch-4233--id12473044.htm,,
18714717,Rolex Daytona 116528 Panda Dial,Automatic,Yellow gold,2007,Good,116528,Y,Y,France,Paris,40 mm,"S$56,851",https://www.chrono24.sg/rolex/rolex-daytona-116528-panda-dial--id18714717.htm,,
19792703,Rolex GMT-MASTER Black Matte Dial Stainless Steel Complete Set...,Automatic,Steel,1982,Good,16750,Y,Y,United States of America,"New York, New York",40 mm,"S$37,724",https://www.chrono24.sg/rolex/rolex-gmt-master-black-matte-dial-stainless-steel-complete-set-ref-16750--id19792703.htm,,
19293667,"Rolex 2007 Submariner Date, 16610, Stainless Steel, Boxed",Automatic,Steel,2007,Very good,16610,Y,N,United Kingdom,Essex,40 mm,"S$15,613",https://www.chrono24.sg/rolex/rolex-2007-submariner-date-16610-stainless-steel-boxed--id19293667.htm,,
9256500,Rolex GMT-Master II,Automatic,Steel,2021,New,126710BLRO,Y,Y,Hong Kong,,40 mm,"S$31,133",https://www.chrono24.sg/rolex/rolex-gmt-master-ii--id9256500.htm,,
20210052,Rolex Datejust 1603 Vintage 1970 Blue Dial Service 6/2021,Automatic,Steel,1970,Good,1603,N,N,Austria,Schwechat,36 mm,"S$7,780",https://www.chrono24.sg/rolex/rolex-datejust-1603-vintage-1970-blue-dial-service-62021--id20210052.htm,,
20559634,Rolex Datejust Jubilee Iced Out Diamond,Automatic,Steel,2021,Unworn,126300,Y,Y,Spain,Orihuela,41 x 48 mm,"S$28,913",https://www.chrono24.sg/rolex/rolex-datejust-jubilee-iced-out-diamond--id20559634.htm,,
20732133,Rolex Daytona,Automatic,Steel,2000,Very good,116520,N,N,Spain,Madrid,40 mm,"S$33,623",https://www.chrono24.sg/rolex/rolex-daytona--id20732133.htm,,
19677359,Rolex Cosmograph Daytona Automatik 116500LN,Automatic,Steel,2020,Very good,116500LN,Y,Y,Germany,Rheda-Wiedenbrück,40 mm,"S$52,774",https://www.chrono24.sg/rolex/cosmograph-daytona-automatik-116500ln--id19677359.htm,,
20669369,Rolex Sea-Dweller Deepsea Blue James Cameron Automatik Stahl...,Automatic,Steel,2019,Very good,126660,N,N,Germany,Karlsruhe,44 mm,"S$25,339",https://www.chrono24.sg/rolex/sea-dweller-deepsea-blue-james-cameron-automatik-stahl-herrenuhr-126660--id20669369.htm,,
20191423,Rolex Stainless Steel GMT-Master II Black Ceramic Bezel Black...,Automatic,Steel,2009,Very good,116710LN,N,N,United States of America,"Florida, Boca Raton",40 mm,"S$17,133",https://www.chrono24.sg/rolex/rolex-stainless-steel-gmt-master-ii-black-ceramic-bezel-black-dial-bidirectional-bezel--id20191423.htm,,
20459067,Rolex Daytona White Gold 11 Links,Automatic,White gold,-,Very good,116509,N,N,United States of America,"Florida, Plantation",40 mm,"S$47,457",https://www.chrono24.sg/rolex/rolex-daytona-white-gold-11-links--id20459067.htm,,
19555729,Rolex Submariner Date 16803 SERVICED BY ROLEX Blue Dial,Automatic,Gold/Steel,1989,Very good,16803,Y,Y,United Kingdom,Manchester,40 mm,"S$18,766",https://www.chrono24.sg/rolex/rolex-submariner-date-16803-serviced-by-rolex-blue-dial--id19555729.htm,,
17002876,Rolex Datejust Vintage 36mm 18k Yellow Gold Pie Pan T Swiss...,Automatic,Yellow gold,1970,Very good,1601,N,N,United States of America,"New York, New York",36 x 44 mm,"S$10,405",https://www.chrono24.sg/rolex/datejust-vintage-36mm-18k-yellow-gold-pie-pan-t-swiss-champagne-index-dial-circa-1970--id17002876.htm,,
20669084,Rolex Day Date II,Automatic,Yellow gold,2014,Very good,218238,Y,Y,United States of America,"Florida, Orlando",41 mm,"S$61,558",https://www.chrono24.sg/rolex/rolex-day-date-ii--id20669084.htm,,
20402541,Rolex Submariner 114060 SERVICED BY ROLEX Non Date Black Ceramic,Automatic,Steel,2015,Very good,114060,Y,Y,United Kingdom,Manchester,40 mm,"S$18,099",https://www.chrono24.sg/rolex/rolex-submariner-114060-serviced-by-rolex-non-date-black-ceramic--id20402541.htm,,
11474625,Rolex Ladies Datejust Mother of Pearl Diamond Watch 79174,Automatic,-,-,Very good,79174,N,N,United States of America,"Texas, Dallas",26 mm,"S$8,711",https://www.chrono24.sg/rolex/ladies-datejust-mother-of-pearl-diamond-watch-79174--id11474625.htm,,
20735348,Rolex Datejust Oysterquartz,Quartz,Steel,1986,Fair,17014,N,N,France,PARIS,36 mm,"S$10,558",https://www.chrono24.sg/rolex/datejust-oysterquartz--id20735348.htm,Top,
20667704,Rolex Cellini Cestello,Manual winding,White gold,2006,Very good,5330,Y,Y,Italy,Cremona,36 mm,"S$8,934",https://www.chrono24.sg/rolex/rolex-cellini-cestello--id20667704.htm,,
20538046,Rolex TRIPLE 6 Rolex Sea-Dweller Steel 16660 40mm Date Black...,Automatic,Steel,-,Very good,-,N,N,United States of America,"New York, Huntington",40 mm,"S$13,432",https://www.chrono24.sg/rolex/triple-6-rolex-sea-dweller-steel-16660-40mm-date-black-tritium-dive-watch-box--id20538046.htm,,
16879525,Rolex Gilt Dial 5513 Rolex Submariner with perfect gloss dial...,Automatic,Steel,1966,Very good,5513,Y,Y,United Kingdom,London,40 mm,"S$52,391",https://www.chrono24.sg/rolex/rolex-gilt-dial-5513-rolex-submariner-with-perfect-gloss-dial--9315-bracelet-box--papers--id16879525.htm,,
20590914,Rolex Oyster Perpetual 26,Automatic,Steel,-,Very good,176200,N,N,United States of America,"Pennsylvania, BENSALEM",26 x 29 mm,"S$6,585",https://www.chrono24.sg/rolex/oyster-perpetual-26--id20590914.htm,,
19342735,Rolex Daytona 16520 - Zenith -,Automatic,Steel,1999,Very good,16520,Y,Y,Germany,München,40 mm,"S$50,191",https://www.chrono24.sg/rolex/rolex-daytona-16520---zenith----id19342735.htm,,
11890080,Rolex Oysterdate Precision Edelstahl Handaufzug Manual,Manual winding,Steel,1982,Very good,6694,N,N,Germany,MÜNCHEN,34 mm,"S$5,669",https://www.chrono24.sg/rolex/rolex-oysterdate-precision-edelstahl-handaufzug-manual--id11890080.htm,,
20596095,Rolex Submariner Date,Automatic,Steel,2021,Unworn,116610LN,Y,Y,Sweden,Stockholm,40 mm,"S$23,047",https://www.chrono24.sg/rolex/rolex-submariner-date--id20596095.htm,,
20119320,Rolex Datejust,Automatic,Gold/Steel,1995,Very good,69163,Y,Y,Italy,Roma,26 mm,"S$7,959",https://www.chrono24.sg/rolex/rolex-datejust--id20119320.htm,,
19848910,Rolex Daytona 116528 Racing Dial full set,Automatic,Yellow gold,-,Very good,116528,Y,Y,Switzerland,lugano,40 mm,"S$66,597",https://www.chrono24.sg/rolex/rolex-daytona-116528-racing-dial-full-set--id19848910.htm,,
20690394,Rolex Submariner 16613 Two Tone Yellow Gold Blue Purple Dial...,Automatic,Gold/Steel,-,Very good,-,N,N,United States of America,"New York, Huntington",40 mm,"S$14,324",https://www.chrono24.sg/rolex/submariner-16613-two-tone-yellow-gold-blue-purple-dial-40mm-watch-box--id20690394.htm,,
20190418,Rolex Oyster Perpetual 36,Automatic,Steel,2020,Unworn,116000,Y,Y,Kenya,21407,36 mm,"S$9,602",https://www.chrono24.sg/rolex/oyster-perpetual-36--id20190418.htm,,
20000842,Rolex GMT-Master II Complete Set '2018',Automatic,Yellow gold,2018,Very good,116718LN,Y,Y,United States of America,"California, Santa Monica",40 mm,"S$94,652",https://www.chrono24.sg/rolex/rolex-gmt-master-ii-complete-set-2018--id20000842.htm,,
19899236,Rolex Daytona 6 rovesciato,Automatic,Gold/Steel,1993,Very good,16523,Y,Y,Italy,Milano,40 mm,"S$30,781",https://www.chrono24.sg/rolex/daytona-6-rovesciato--id19899236.htm,,
20744070,Rolex Lady-Datejust diamond 1999 italy,Automatic,Steel,1999,Very good,69174,N,Y,Italy,Torino,26 mm,"S$6,985",https://www.chrono24.sg/rolex/rolex-lady-datejust-diamond-1999-italy--id20744070.htm,,
19049262,Rolex Explorer II - Garanzia Italiana -,Automatic,Steel,2011,Very good,216570,Y,Y,Italy,Fabriano - Gioielleria Pesci 1896,42 mm,"S$19,476",https://www.chrono24.sg/rolex/rolex-explorer-ii---garanzia-italiana----id19049262.htm,,
20622197,Rolex 2021 Rolex Daytona 18k Rose Gold 116505 Black Dial...,Automatic,Rose gold,-,Very good,-,Y,N,United States of America,"New York, Huntington",40 mm,"S$68,578",https://www.chrono24.sg/rolex/2021-rolex-daytona-18k-rose-gold-116505-black-dial-chrono-watch-box--id20622197.htm,,
20126640,Rolex Explorer Ref. 5504 - 1958 - Tropical Gilt Dial,Automatic,Steel,1958,Good,5504,N,N,United States of America,"California, Los Angeles",35.5 x 44 mm,"S$24,555",https://www.chrono24.sg/rolex/explorer-ref-5504---1958---tropical-gilt-dial--id20126640.htm,,
10847065,Rolex 41mm Datejust II Stainless Steel 116334 Rhodium Diamond...,Automatic,Steel,-,Very good,116334,Y,Y,United States of America,"New York, NEW YORK",41 mm,"S$23,965",https://www.chrono24.sg/rolex/rolex-41mm-datejust-ii-stainless-steel-116334-rhodium-diamond-dial--id10847065.htm,,
20545887,Rolex Submariner (No Date),Automatic,Steel,2021,Unworn,124060,Y,Y,Switzerland,,41 x 40 mm,"S$18,407",https://www.chrono24.sg/rolex/submariner-no-date--id20545887.htm,,
16805984,Rolex Datejust Oysterquartz,Quartz,Steel,1978,Very good,17000,N,N,France,Paris,36 x 42 mm,"S$9,259",https://www.chrono24.sg/rolex/rolex-datejust-oysterquartz--id16805984.htm,,
18893428,Rolex Sea-Dweller - 16660 Triple Six - 1983 - Faded Bezel / Dial,Automatic,Steel,1983,Good,16660,N,N,Italy,VERONA,40 mm,"S$20,954",https://www.chrono24.sg/rolex/rolex-sea-dweller---16660-triple-six---1983---faded-bezel--dial--id18893428.htm,,
19926748,Rolex Daytona Ref 16523,Automatic,Gold/Steel,1995,Very good,16523,Y,N,Italy,Roma,40 mm,"S$25,664",https://www.chrono24.sg/rolex/rolex-daytona-ref-16523--id19926748.htm,,
7408840,Rolex Submariner 5512 Gold Gilt Dial (RARE),Automatic,Steel,1960,Unworn,5512 (New Old Stock),N,N,United States of America,"California, San Diego",40 mm,"S$261,453",https://www.chrono24.sg/rolex/rolex-submariner-5512-gold-gilt-dial-rare--id7408840.htm,,
20700774,Rolex Datejust Full Set Diamond Bezel,Automatic,Gold/Steel,1990,Very good,16233,Y,Y,Italy,CASTELD'ARIO(MN),36 mm,"S$11,533",https://www.chrono24.sg/rolex/rolex-datejust-full-set-diamond-bezel--id20700774.htm,,
20483597,Rolex Daytona seriale A,Automatic,Steel,2000,Very good,16520,Y,Y,Italy,Roma,40 mm,"S$58,313",https://www.chrono24.sg/rolex/rolex-daytona-seriale-a--id20483597.htm,,
20334855,Rolex Air-King Date,Automatic,Steel,1965,Good,5700,Y,N,United Kingdom,Radlett,34 mm,"S$6,192",https://www.chrono24.sg/rolex/rolex-air-king-date--id20334855.htm,,
20696823,Rolex Day-Date weißgold 228239,Automatic,White gold,2018,Very good,228239,Y,Y,Germany,Köln,40 mm,"S$60,084",https://www.chrono24.sg/rolex/day-date-weissgold-228239--id20696823.htm,,
11937280,Rolex New Style Datejust Midsize Two Tone Custom Diamond Dial...,Automatic,Steel,-,Very good,-,Y,N,United States of America,"California, Glendale",31 mm,"S$16,454",https://www.chrono24.sg/rolex/new-style-datejust-midsize-two-tone-custom-diamond-dial-on-jubilee-bracelet-p178271sdfj--id11937280.htm,,
20767918,Rolex 6305 RG/SS Datejust Black Gilt Dial,Automatic,Steel,1953,Very good,6305,N,N,Hong Kong,,36 mm,"S$9,172",https://www.chrono24.sg/rolex/rolex-6305-rgss-datejust-black-gilt-dial--id20767918.htm,,
19349711,"Rolex Explorer I, Ref.114270, Y-Serie, LC100, Bj. 2003",Automatic,Steel,2003,Very good,114270,Y,Y,Germany,Mülheim an der Ruhr,36 x 39 mm,"S$11,939",https://www.chrono24.sg/rolex/rolex-rolex-explorer-i-ref114270-y-serie-lc100-bj-2003--id19349711.htm,,
20742332,Rolex 1016,-,-,-,Very good,1054634,N,N,Italy,Positano,-,"S$21,116",https://www.chrono24.sg/rolex/1016--id20742332.htm,,
20693157,Rolex Datejust 41 2021 with stickers,Automatic,Steel,2021,New,126334,Y,Y,United States of America,"Illinois, Springfield",41 mm,"S$21,948",https://www.chrono24.sg/rolex/rolex-datejust-41-2021-with-stickers--id20693157.htm,,
19226981,Rolex Air-King Oyster Perpetual Discontinued No Date 34mm NOS...,Automatic,Steel,2014,New,114200,Y,Y,United States of America,"California, Los Angeles",34 mm,"S$9,534",https://www.chrono24.sg/rolex/rolex-air-king-oyster-perpetual-discontinued-no-date-34mm-nos-box-papers-silver--id19226981.htm,,
20668357,Rolex ロレックス 69138G デイトジャスト 10P ダイヤモンド 腕時計 OH済 K18イエローゴールド/K18Y...,Automatic,Yellow gold,-,Very good,10P,Y,N,Japan,京都市,26 x 35.7 mm,"S$19,107",https://www.chrono24.sg/rolex/-69138g--10p---oh-k18k18yg---id20668357.htm,,
19728228,Rolex Daytona,Automatic,Steel,2011,Very good,116523,Y,Y,Italy,Agrigento,40 mm,"S$32,324",https://www.chrono24.sg/rolex/daytona--id19728228.htm,,
19559405,Rolex Submariner 14060M Sharp Papers,Automatic,Steel,2007,Very good,14060M,Y,Y,United Kingdom,Colchester,40 mm,"S$16,565",https://www.chrono24.sg/rolex/rolex-submariner-14060m-sharp-papers--id19559405.htm,,
20618369,Rolex Sky-Dweller Gold/Steel Black 326933,Automatic,Gold/Steel,2019,Very good,326933,Y,Y,The Netherlands,Maastricht,42 mm,"S$28,344",https://www.chrono24.sg/rolex/sky-dweller-goldsteel-black-326933--id20618369.htm,,
19952747,Rolex Submariner Date,Automatic,Steel,1982,Good,16800,Y,N,United Kingdom,Radlett,40 mm,"S$21,433",https://www.chrono24.sg/rolex/rolex-submariner-date--id19952747.htm,,
20682247,"Rolex Day-Date 40 White Dial, Platinum 2021 unworn.",Automatic,Platinum,2021,Unworn,228206,Y,Y,United States of America,"Florida, Miami",40 x 48 mm,"S$96,017",https://www.chrono24.sg/rolex/rolex-day-date-40-white-dial-platinum-2021-unworn--id20682247.htm,,
20038874,Rolex Submariner Date 16613 NOS Stickers Unworn,Automatic,Gold/Steel,2005,Unworn,16613,N,N,United Kingdom,Manchester,40 mm,"S$22,862",https://www.chrono24.sg/rolex/rolex-submariner-date-16613-nos-stickers-unworn--id20038874.htm,,
19904450,Rolex Oysterdate Precision 6694- Gilt index manual winding...,-,-,-,Very good,6694,N,N,Turkey,Istanbul,-,"S$4,458",https://www.chrono24.sg/rolex/oysterdate-precision-6694--gilt-index-manual-winding-black-dial--id19904450.htm,,
19844054,Rolex Datejust 36 Automatik Stahl Herrenuhr Oyster Perpetual...,Automatic,Steel,1984,Very good,16030,N,N,Germany,Chemnitz,36 mm,"S$7,553",https://www.chrono24.sg/rolex/datejust-36-automatik-stahl-herrenuhr-oyster-perpetual-ref-16030-klassiker--id19844054.htm,,
18873867,Rolex Day-Date Tridor 18239B Porcelain Dial L-Serie,Automatic,White gold,1989,Very good,18239B,Y,N,Italy,Pescara,36 mm,"S$29,221",https://www.chrono24.sg/rolex/rolex-day-date-tridor-18239b-porcelain-dial-l-serie--id18873867.htm,,
19994829,Rolex Day-Date 36 18239  1990 18krt White Gold Mint Condition,Automatic,White gold,1990,Very good,118239,Y,N,The Netherlands,Velp,36 x 43 mm,"S$31,593",https://www.chrono24.sg/rolex/rolex-day-date-36-18239--1990-18krt-white-gold-mint-condition--id19994829.htm,,
19786036,"Rolex Daytona by Artisans De Genève ""La Barrichello"" Unique...",Automatic,Steel,2019,Very good,116520,Y,Y,Italy,FORTE DEI MARMI ( LU ),40 mm,"S$178,675",https://www.chrono24.sg/rolex/rolex-daytona-by-artisans-de-geneve-la-barrichello-unique-piece-millerighe-full-set-like-new--id19786036.htm,,
19674440,Rolex Oyster Perpetual Milgauss Elektroblau - Edelstahl -...,Automatic,Steel,2021,Unworn,116400GV,Y,Y,Germany,Stuttgart,40 mm,"S$20,345",https://www.chrono24.sg/rolex/oyster-perpetual-milgauss-elektroblau---edelstahl---armband-edelstahl--oyster---40mm---ungetragen--id19674440.htm,,
20167690,Rolex Daytona,Automatic,Steel,2008,Very good,116520,N,N,Italy,Milano,40 mm,"S$35,719",https://www.chrono24.sg/rolex/rolex-daytona--id20167690.htm,,
20118774,Rolex Sky-dweller 42mm Oysterflex New Model 2021,Automatic,Rose gold,2021,New,326235-0006,Y,Y,Italy,L'Aquila - PlusWatch,42 mm,"S$68,220",https://www.chrono24.sg/rolex/rolex-sky-dweller-42mm-oysterflex-new-model-2021--id20118774.htm,,
20060924,Rolex Sky-Dweller Black Jubilee Bracelet 326934 2021 Unworn,Automatic,Steel,2021,Unworn,326934,Y,Y,United States of America,"New York, New York",42 mm,"S$34,973",https://www.chrono24.sg/rolex/rolex-sky-dweller-black-jubilee-bracelet-326934-2021-unworn--id20060924.htm,,
13128879,Rolex Day-Date Ref 1803 White gold 18kt,Automatic,White gold,1977,Good,1803,N,N,Italy,Roma,36 mm,"S$30,667",https://www.chrono24.sg/rolex/day-date-ref-1803-white-gold-18kt--id13128879.htm,,
18828329,Rolex Oyster Perpetual Date,Automatic,Steel,1964,Very good,1500,N,N,Italy,Torino,34 mm,"S$5,035",https://www.chrono24.sg/rolex/rolex-oyster-perpetual-date--id18828329.htm,,
20654119,Rolex Datejust 36,Automatic,Steel,2021,Unworn,126234,Y,Y,Switzerland,Ormalingen,36 mm,"S$15,263",https://www.chrono24.sg/rolex/datejust-36--id20654119.htm,,
16298161,Rolex Oysterdate Precision 34 Nero Oyster 6694 Matt Black Onyx,Manual winding,Steel,1969,Good,6694,N,N,Italy,Bologna,34 mm,"S$5,506",https://www.chrono24.sg/rolex/rolex-oysterdate-precision-34-nero-oyster-6694-matt-black-onyx--id16298161.htm,,
20425650,Rolex Day-Date 40 FULL SET unworn box papers VAT deductible,Automatic,Platinum,2021,New,228206,Y,Y,Germany,Weißenhorn,40 mm,"S$116,949",https://www.chrono24.sg/rolex/rolex-day-date-40-full-set-unworn-box-papers-vat-deductible--id20425650.htm,,
18828114,Rolex 126333 Datejust 41 Black 18k Yellow Gold Steel Box...,Automatic,Steel,2020,Very good,-,Y,Y,United States of America,"California, San Diego",41 mm,"S$20,570",https://www.chrono24.sg/rolex/126333-datejust-41-black-18k-yellow-gold-steel-box-papers-2020--id18828114.htm,,
17782189,Rolex Day-Date - MINT Conditions - Valutiamo Permute -,Automatic,Yellow gold,-,Very good,18038,N,N,Italy,Fabriano - Gioielleria Pesci 1896,36 mm,"S$13,725",https://www.chrono24.sg/rolex/rolex-day-date---mint-conditions---valutiamo-permute----id17782189.htm,,
19719558,Rolex Oyster Perpetual 36,Automatic,Steel,2019,Good,116000,Y,Y,France,PARIS,36 mm,"S$9,744",https://www.chrono24.sg/rolex/oyster-perpetual-36--id19719558.htm,,
18875421,Rolex Submariner 5513 meter first,Automatic,Steel,1968,Very good,5513,Y,N,Italy,Roma,40 mm,"S$22,740",https://www.chrono24.sg/rolex/rolex-submariner-5513-meter-first--id18875421.htm,,
20029536,Rolex Men's Rolex Cosmograph Daytona 18k Gold Watch 116528,Automatic,Yellow gold,-,Very good,116528,Y,N,United States of America,"Texas, Dallas",40 mm,"S$64,336",https://www.chrono24.sg/rolex/mens-rolex-cosmograph-daytona-18k-gold-watch-116528--id20029536.htm,,
19605237,Rolex Daytona,Automatic,White gold,2006,Very good,116519,Y,N,Germany,Durmersheim,40 mm,"S$44,669",https://www.chrono24.sg/rolex/daytona--id19605237.htm,,
20518147,"Rolex Submariner 16610, FULL SET Komplett Box und Papiere, TOP...",Automatic,Steel,2005,Very good,16610,Y,Y,Germany,Leingarten,40 mm,"S$15,918",https://www.chrono24.sg/rolex/rolex-submariner-16610-full-set-komplett-box-und-papiere-top-zustand--id20518147.htm,,
19115668,Rolex Yacht-Master 40,Automatic,Platinum,2015,Very good,116622 Blue,Y,N,United States of America,"Michigan, GROSSE POINTE",40 mm,"S$17,003",https://www.chrono24.sg/rolex/yacht-master-40--id19115668.htm,,
20702422,Rolex Daytona ref. 16523 Champagne Dial Box and Warranty 1989,Automatic,Gold/Steel,1989,Very good,16523,Y,N,Italy,San Giovanni Valdarno,40 mm,"S$26,801",https://www.chrono24.sg/rolex/rolex-daytona-ref-16523-champagne-dial-box-and-warranty-1989--id20702422.htm,,
19930197,Rolex Datejust 36mm 126233 2021 Champagne Diamond Dial Logo,Automatic,Gold/Steel,2021,New,126233,Y,Y,United States of America,"New Jersey, Totowa",36 mm,"S$19,684",https://www.chrono24.sg/rolex/rolex-datejust-36mm-126233-2021-champagne-diamond-dial-logo--id19930197.htm,,
